
5746;989;925;874;1701;1428
5816;1482;1385;1311;1716;1419
5856;1732;1616;1530;1719;1410
5876;1856;1731;1638;1723;1409
5896;1918;1788;1692;1719;1413
5936;1949;1816;1720;1715;1412
5956;1964;1830;1735;1713;1411
5966;1972;1836;1742;1718;1412
6006;1976;1837;1745;1722;1420
6036;1977;1835;1747;1725;1422
6046;1978;1833;1748;1726;1425
6086;1978;1831;1748;1727;1440
6116;1978;1828;1748;1714;1452
6156;1978;1816;1748;1696;1466
6196;1978;1819;1750;1669;1478
6236;1978;1815;1749;1666;1494
6266;1976;1815;1749;1658;1506
6306;1973;1816;1748;1635;1524
6346;1972;1813;1748;1629;1530
6386;1959;1813;1749;1626;1539
6416;1954;1810;1748;1630;1544
6456;1946;1805;1748;1625;1554
6496;1937;1802;1748;1619;1559
6536;1928;1793;1748;1617;1563
6566;1920;1785;1748;1623;1561
6606;1913;1777;1748;1634;1572
6646;1906;1776;1748;1630;1586
6686;1896;1775;1748;1626;1610
6716;1883;1772;1748;1614;1617
6756;1878;1766;1748;1619;1617
6796;1868;1754;1748;1622;1610
6836;1860;1747;1748;1630;1590
6866;1851;1741;1748;1640;1589
6906;1840;1714;1748;1643;1582
6946;1831;1707;1748;1651;1577
6986;1817;1698;1748;1648;1574
7016;1802;1695;1749;1660;1572
7056;1794;1683;1749;1650;1561
7096;1784;1677;1749;1654;1550
7136;1778;1665;1748;1660;1551
7166;1769;1655;1747;1659;1550
7206;1762;1652;1745;1663;1543
7246;1758;1644;1744;1665;1539
7286;1735;1637;1742;1678;1532
7316;1728;1628;1741;1682;1528
7356;1696;1619;1740;1680;1529
7396;1645;1614;1739;1682;1536
7436;1629;1605;1738;1686;1542
7466;1606;1596;1737;1672;1543
7506;1573;1590;1739;1677;1550
7546;1555;1573;1739;1684;1553
7586;1538;1561;1739;1682;1558
7616;1527;1556;1739;1686;1558
7656;1517;1546;1738;1698;1548
7696;1506;1540;1737;1697;1553
7736;1495;1529;1736;1707;1552
7766;1489;1522;1733;1712;1550
7806;1478;1512;1729;1725;1548
7846;1471;1499;1726;1768;1565
7886;1464;1494;1724;1760;1577
7916;1450;1495;1723;1757;1579
7956;1442;1494;1723;1762;1596
7996;1435;1490;1722;1847;1640
8036;1423;1479;1720;1851;1634
8066;1413;1471;1718;1849;1647
8106;1404;1457;1717;1857;1646
8136;1394;1454;1716;1933;1656
8186;1386;1447;1713;1925;1672
8216;1379;1444;1710;2005;1706
8256;1365;1442;1709;2038;1723
8296;1354;1426;1709;2155;1772
8336;1347;1421;1707;2163;1802
8366;1338;1417;1705;2217;1872
8406;1328;1409;1704;2392;2000
8446;1319;1397;1703;2601;2155
8486;1312;1384;1703;2752;2229
8516;1305;1378;1703;2797;2288
8556;1297;1369;1700;2892;2386
8596;1289;1354;1698;3064;2549
8636;1278;1340;1697;3109;2567
8666;1267;1334;1696;3128;2595
8706;1261;1331;1695;3151;2656
8746;1252;1323;1693;3153;2700
8786;1245;1319;1689;3134;2739
8816;1238;1317;1685;3137;2764
8856;1228;1310;1681;3161;2793
8896;1218;1300;1677;3163;2807
8936;1213;1291;1674;3182;2835
8966;1208;1281;1672;3188;2857
9006;1198;1279;1671;3186;2891
9046;1190;1276;1670;3180;2908
9086;1182;1267;1668;3171;2901
9116;1173;1257;1665;3172;2914
9156;1163;1254;1661;3183;2937
9196;1154;1249;1659;3175;2940
9236;1147;1238;1656;3204;2984
9266;1143;1129;1653;3219;3024
9306;1138;1151;1650;3213;3054
9346;1130;1182;1648;3207;3057
9386;1123;1191;1647;3199;3078
9416;1116;1191;1645;3203;3082
9456;1111;1188;1644;3205;3093
9496;1103;1182;1644;3201;3092
9536;1095;1173;1644;3208;3111
9616;1085;1163;1642;3210;3185
9656;1078;1148;1639;3195;3198
9696;1070;1144;1637;3192;3215
9736;1061;1138;1635;3203;3237
9766;1054;1130;1634;3206;3255
9806;1047;1126;1633;3194;3276
9846;1041;1123;1633;3204;3311
9886;1035;1115;1632;3213;3345
9916;1033;1110;1632;3221;3360
9956;1028;1106;1630;3211;3390
9996;1023;1098;1629;3208;3409
10036;1017;1095;1627;3206;3425
10066;1013;1092;1626;3210;3456
10106;1007;1092;1625;3213;3486
10146;1002;1089;1625;3194;3529
10186;995;1082;1625;3198;3553
10216;989;1070;1625;3203;3575
10256;987;1064;1624;3239;3619
10296;986;1062;1622;3242;3640
10336;984;1059;1619;3235;3657
10366;982;1059;1618;3237;3664
10406;975;1049;1617;3235;3683
10446;970;1047;1616;3237;3684
10486;967;1047;1613;3253;3688
10516;965;1045;1612;3250;3702
10556;959;1044;1610;3253;3705
10596;954;1044;1608;3252;3715
10636;948;1045;1602;3261;3716
10666;946;1042;1600;3264;3737
10706;942;1039;1598;3264;3753
10746;939;1037;1598;3256;3765
10786;936;1033;1596;3267;3793
10816;934;1031;1596;3266;3790
10856;932;1030;1594;3280;3768
10896;931;1029;1591;3288;3783
10936;929;1029;1589;3282;3812
10966;926;1028;1587;3289;3828
11006;923;1028;1586;3285;3819
11046;921;1028;1586;3284;3824
11086;919;1028;1586;3285;3845
11116;918;1026;1586;3296;3860
11156;917;1025;1586;3285;3871
11196;917;1024;1586;3294;3880
11236;916;1023;1586;3284;3882
11266;916;1020;1586;3283;3889
11306;915;1018;1586;3295;3893
11346;915;1017;1586;3298;3900
11386;913;1015;1585;3292;3917
11416;911;1014;1585;3298;3918
11456;908;1013;1584;3306;3924
11496;906;1012;1584;3321;3944
11536;904;1011;1584;3338;3967
11576;903;1009;1583;3340;3986
11616;903;1007;1582;3342;3977
11656;903;1006;1582;3340;3972
11696;903;1005;1582;3338;3968
11736;903;1005;1582;3355;3963
11776;903;1005;1582;3359;3966
11816;903;1005;1582;3357;3969
11856;903;1005;1582;3356;3967
11896;903;1005;1582;3350;3964
11936;903;1005;1582;3355;3964
11966;903;1005;1582;3363;3962
12006;903;1005;1582;3361;3957
12046;903;1005;1582;3365;3957
12086;903;1005;1582;3361;3956
12116;903;1005;1582;3361;3956
12156;903;1005;1582;3366;3955
12196;903;1005;1582;3371;3954
12236;903;1005;1582;3377;3895
12266;903;1005;1582;3381;3850
12306;903;1005;1582;3398;3798
12346;903;1005;1582;3410;3716
12386;903;1005;1582;3423;3626
12416;903;1005;1581;3436;3561
12456;903;1005;1581;3448;3429
12496;903;1005;1581;3450;3318
12536;903;1005;1581;3455;3235
12566;903;1006;1581;3453;3189
12606;903;1006;1581;3448;3123
12646;903;1006;1582;3455;3065
12686;903;1006;1582;3445;2988
12716;903;1006;1582;3444;2934
12756;903;1006;1582;3442;2893
12796;903;1006;1582;3433;2846
12836;903;1006;1582;3437;2814
12866;903;1006;1582;3445;2786
12906;903;1006;1582;3444;2763
12946;903;1006;1582;3454;2737
12986;903;1006;1582;3450;2690
13016;904;1006;1582;3454;2660
13056;909;1006;1582;3453;2632
13096;913;1006;1582;3458;2611
13136;915;1006;1582;3462;2603
13166;918;1006;1582;3464;2592
13206;924;1006;1582;3465;2566
13246;928;1006;1583;3473;2543
13286;932;1006;1582;3477;2523
13316;935;1006;1582;3478;2517
13356;939;1006;1582;3478;2488
13396;944;1007;1582;3478;2458
13406;948;1007;1582;3480;2449
13436;955;1007;1582;3490;2440
13456;959;1007;1582;3489;2431
13466;960;1007;1582;3489;2425
13506;963;1008;1583;3494;2406
13536;966;1008;1583;3494;2394
13546;971;1008;1583;3498;2389
13586;977;1008;1583;3505;2390
13606;981;1008;1583;3505;2383
13616;983;1008;1583;3505;2379
13656;983;1008;1583;3509;2355
13686;988;1008;1583;3511;2346
13696;993;1008;1583;3508;2343
13736;998;1009;1583;3516;2334
13756;1003;1009;1583;3516;2328
13766;1006;1009;1583;3520;2329
